
BRST,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2013-1-30,25,22,19,18,17,17,88,79,61,1020,1019,1017,19,10,5,24,14,,0.00,7,Rain,134<br />
2013-1-31,28,24,20,19,17,16,83,71,39,1019,1017,1015,19,10,5,24,11,,0.00,6,,100<br />
2013-2-1,28,24,21,20,19,18,88,76,54,1019,1017,1016,19,8,3,24,10,,4.06,5,Rain-Thunderstorm,89<br />
2013-2-2,31,26,21,19,17,16,83,64,34,1019,1017,1015,19,12,8,52,11,72,0.51,2,Rain-Thunderstorm,358<br />
2013-2-3,25,23,21,18,17,16,78,68,51,1018,1014,1012,19,12,10,29,16,48,0.51,4,Rain-Thunderstorm,327<br />
2013-2-4,24,21,18,18,17,14,88,77,61,1018,1014,1011,19,10,3,29,13,48,21.08,7,Rain,235<br />
2013-2-5,23,20,17,16,15,14,83,74,55,1019,1018,1016,19,10,5,24,16,,0.51,7,,132<br />
2013-2-6,24,21,17,17,16,15,88,77,57,1020,1018,1017,19,9,5,26,18,,0.00,7,Rain,114<br />
2013-2-7,21,20,18,18,17,15,88,79,66,1020,1019,1017,19,9,2,16,10,,12.95,7,Rain,53<br />
2013-2-8,26,22,19,17,17,15,88,73,47,1020,1019,1017,19,10,2,34,11,55,17.02,5,Rain-Thunderstorm,25<br />
2013-2-9,25,22,18,19,17,15,88,78,54,1020,1019,1017,19,8,2,14,6,,12.95,4,Rain-Thunderstorm,22<br />
2013-2-10,27,23,20,19,18,16,88,77,54,1021,1018,1016,10,6,1,26,6,58,11.94,5,Rain-Thunderstorm,50<br />
2013-2-11,31,25,19,18,16,1,83,61,20,1018,1016,1013,19,13,10,19,8,,1.02,4,Rain-Thunderstorm,7<br />
2013-2-12,32,27,21,18,16,14,73,55,25,1017,1015,1013,19,12,10,23,10,40,0.76,3,Rain-Thunderstorm,4<br />
2013-2-13,29,24,20,19,18,16,88,67,41,1018,1017,1015,19,10,1,27,8,39,20.07,3,Rain-Thunderstorm,115<br />
2013-2-14,32,26,19,19,17,14,88,66,23,1019,1017,1014,19,11,1,35,8,58,188.98,3,Rain-Thunderstorm,60<br />
2013-2-15,31,25,19,19,17,1,88,75,23,1020,1017,1014,11,7,2,39,10,66,21.08,6,Rain-Thunderstorm,45<br />
2013-2-16,32,26,19,19,17,14,83,63,23,1017,1015,1012,19,10,5,23,8,,10.92,2,Rain-Thunderstorm,354<br />
2013-2-17,29,25,21,18,16,13,83,58,33,1018,1016,1014,19,13,10,16,13,,0.00,2,,350<br />
2013-2-18,34,27,20,18,17,12,83,61,18,1019,1017,1014,19,10,2,39,10,64,0.00,6,Rain-Thunderstorm,338<br />
2013-2-19,30,26,21,20,18,16,83,67,45,1020,1018,1016,19,11,8,27,8,52,0.00,2,Rain-Thunderstorm,103<br />
2013-2-20,32,26,19,20,17,12,83,62,19,1020,1017,1014,19,10,6,21,10,,0.00,2,,100<br />
2013-2-21,31,26,21,19,14,11,83,48,22,1018,1016,1014,19,11,6,24,13,,0.00,3,,353<br />
2013-2-22,30,26,21,19,16,14,83,64,37,1020,1018,1016,19,11,3,32,14,47,3.05,4,Rain-Thunderstorm,249<br />
2013-2-23,23,21,19,18,17,16,88,79,67,1021,1019,1018,19,10,5,26,13,,0.00,6,Rain-Thunderstorm,160<br />
2013-2-24,31,26,20,20,18,16,88,70,31,1020,1017,1015,19,10,0,23,11,,7.87,6,Rain-Thunderstorm,112<br />
2013-2-25,31,26,20,20,17,14,88,59,33,1019,1016,1013,19,11,5,21,8,,0.00,3,,355<br />
2013-2-26,29,24,20,19,17,15,88,67,45,1018,1015,1013,19,10,1,24,16,,18.03,4,Rain-Thunderstorm,304<br />
2013-2-27,26,23,19,18,17,16,88,74,59,1020,1018,1015,19,11,10,24,11,,0.25,5,,165<br />
2013-2-28,26,22,19,18,16,15,78,68,51,1020,1019,1016,19,11,10,27,13,,0.00,5,,116<br />
2013-3-1,27,22,18,17,14,12,83,63,39,1020,1019,1017,19,11,10,27,13,,0.00,3,,121<br />
2013-3-2,27,23,19,18,16,14,78,65,34,1022,1020,1018,19,11,10,26,11,,0.00,5,,107<br />
2013-3-3,29,24,20,20,17,15,78,65,40,1021,1019,1017,19,12,10,24,11,32,0.00,5,,53<br />
2013-3-4,31,27,22,19,16,12,78,56,22,1019,1017,1015,19,10,7,24,11,42,0.00,3,Thunderstorm,4<br />
2013-3-5,31,26,21,21,17,12,83,61,21,1018,1016,1013,19,11,5,32,11,40,1.02,5,Rain,38<br />
2013-3-6,30,26,21,20,18,17,83,68,35,1020,1016,1014,19,10,4,24,13,,2.03,4,Rain-Thunderstorm,31<br />
2013-3-7,28,24,21,20,19,16,83,70,46,1022,1019,1017,19,9,5,23,11,,0.00,4,Rain-Thunderstorm,112<br />
2013-3-8,31,26,20,20,19,18,88,73,46,1021,1020,1018,19,9,0,19,10,,46.99,4,Rain-Thunderstorm,103<br />
2013-3-9,32,26,20,21,19,16,88,73,30,1019,1017,1014,19,8,1,27,10,47,29.97,4,Fog-Rain-Thunderstorm,49<br />
2013-3-10,28,24,20,21,18,17,88,70,54,1018,1014,1011,19,11,8,34,16,52,3.05,3,Rain-Thunderstorm,319<br />
2013-3-11,27,23,21,20,18,16,83,72,54,1021,1016,1012,19,10,5,26,11,,2.03,5,Rain-Thunderstorm,346<br />
2013-3-12,30,26,21,19,18,16,88,64,39,1014,1013,1011,19,11,8,26,11,,1.02,3,Rain-Thunderstorm,310<br />
2013-3-13,26,23,21,20,18,16,83,73,50,1017,1013,1011,19,11,3,27,16,55,6.10,5,Rain,310<br />
2013-3-14,21,20,19,18,17,16,88,83,69,1021,1018,1016,14,9,5,26,18,37,0.00,8,Rain,147<br />
2013-3-15,27,23,18,19,16,14,83,70,47,1022,1019,1017,19,10,6,24,18,,0.00,6,,118<br />
2013-3-16,27,24,21,19,18,18,83,74,51,1020,1019,1017,19,10,5,21,10,,2.03,7,Rain-Thunderstorm,117<br />
2013-3-17,21,19,16,19,17,14,88,83,77,1023,1020,1018,10,8,3,32,14,,7.87,7,Rain,188<br />
2013-3-18,17,17,16,14,13,11,88,78,63,1023,1022,1020,19,10,5,26,21,,1.02,7,Rain,140<br />
2013-3-19,20,18,16,16,13,12,88,75,58,1022,1020,1019,19,11,3,19,13,,0.00,6,Rain,104<br />
2013-3-20,23,20,17,16,13,12,77,66,47,1021,1017,1015,19,19,19,19,13,,0.00,8,,68<br />
2013-3-21,26,22,19,17,16,15,88,74,48,1018,1016,1014,19,11,6,23,14,,0.00,7,Rain,5<br />
2013-3-22,26,23,19,19,17,15,83,71,49,1021,1018,1016,19,12,10,23,10,,0.00,6,,310<br />
2013-3-23,23,20,18,18,17,16,88,78,65,1021,1019,1018,19,10,5,29,16,,0.00,7,Rain,157<br />
2013-3-24,24,21,17,17,16,14,94,78,52,1019,1016,1013,19,10,5,26,13,,6.10,6,Rain-Thunderstorm,114<br />
2013-3-25,24,21,19,18,17,16,88,78,57,1019,1017,1015,19,10,8,23,10,,0.00,6,,182<br />
2013-3-26,24,21,19,18,17,16,88,78,65,1019,1017,1016,19,10,2,16,8,,7.87,5,Rain,77<br />
2013-3-27,24,21,18,16,16,15,88,77,57,1018,1016,1015,19,9,3,24,11,,0.00,5,,166<br />
2013-3-28,23,19,16,14,13,8,82,66,38,1021,1019,1017,19,11,10,24,13,,0.00,4,,176<br />
2013-3-29,23,20,17,16,14,14,88,77,57,1024,1022,1019,19,10,4,27,16,39,0.51,7,Rain,140<br />
2013-3-30,25,21,17,16,14,13,88,70,44,1024,1023,1022,19,11,10,26,14,,0.00,6,,117<br />
2013-3-31,26,22,18,18,16,15,83,71,48,1024,1022,1021,19,10,6,23,10,,0.00,5,,91<br />
2013-4-1,29,24,19,19,17,14,88,73,40,1023,1021,1019,10,7,5,21,8,,0.00,5,,84<br />
2013-4-2,24,22,20,18,17,1,88,72,23,1020,1020,1019,19,9,5,14,10,,0.25,5,Rain,50<br />
2013-4-3,26,22,19,19,17,15,83,71,39,1020,1019,1017,19,10,5,14,10,,1.02,5,Rain,80<br />
2013-4-4,27,23,20,18,17,16,83,65,42,1022,1016,1014,19,11,6,23,11,,0.00,5,,4<br />
2013-4-5,24,22,21,19,18,17,88,74,60,1014,1013,1012,19,10,5,32,19,47,0.25,6,Rain,325<br />
2013-4-6,28,23,19,18,16,14,83,68,32,1019,1016,1014,19,10,4,19,10,,0.00,4,,281<br />
2013-4-7,24,21,19,19,18,17,88,77,62,1019,1018,1016,11,7,3,21,8,,1.02,5,Rain,113<br />
2013-4-8,23,21,19,18,17,16,88,79,69,1021,1019,1018,10,9,7,24,11,,0.25,7,Rain,134<br />
2013-4-9,23,20,18,17,16,15,83,74,63,1020,1019,1017,19,10,9,24,13,,0.00,6,,131<br />
2013-4-10,23,20,17,16,14,12,83,69,48,1021,1019,1018,19,10,6,21,13,,0.00,5,,116<br />
2013-4-11,27,22,18,19,17,15,88,73,43,1021,1019,1016,19,10,1,19,11,34,13.97,5,Rain,101<br />
2013-4-12,28,23,19,19,18,17,83,68,43,1018,1016,1014,19,11,8,24,14,45,2.03,4,Rain-Thunderstorm,354<br />
2013-4-13,23,20,18,19,17,1,88,79,25,1016,1014,1012,10,8,5,23,13,,7.87,7,Rain,278<br />
2013-4-14,17,16,15,15,13,12,88,82,73,1020,1019,1015,19,8,3,23,16,,0.00,8,Rain,156<br />
2013-4-15,24,19,14,12,11,8,82,62,36,1021,1019,1016,10,9,8,14,6,,0.00,7,,166<br />
2013-4-16,24,19,14,13,12,8,82,64,27,1019,1016,1014,19,12,10,24,11,,0.00,3,,270<br />
2013-4-17,20,17,14,13,12,10,82,69,48,1021,1019,1018,19,11,7,23,13,,0.00,4,,142<br />
2013-4-18,22,18,13,14,12,11,88,73,50,1021,1020,1018,19,8,3,23,13,,0.00,4,,137<br />
2013-4-19,22,18,15,14,13,12,82,72,50,1023,1021,1019,19,11,8,24,11,,0.00,5,,145<br />
2013-4-20,22,18,13,13,12,9,88,68,41,1023,1022,1021,19,11,5,23,14,,0.00,2,,139<br />
2013-4-21,22,18,13,13,12,11,88,73,48,1025,1023,1021,19,11,7,26,16,,0.00,2,,139<br />
2013-4-22,22,18,15,13,12,9,82,67,43,1027,1025,1024,19,11,10,32,14,,0.00,4,,139<br />
2013-4-23,22,17,12,14,12,10,94,74,50,1027,1025,1023,19,10,8,24,13,,0.00,5,,126<br />
2013-4-24,22,18,14,13,12,10,88,69,41,1026,1024,1022,19,11,6,24,11,,0.00,3,,122<br />
2013-4-25,23,19,14,14,12,7,88,71,34,1025,1023,1022,19,10,6,23,10,,0.00,4,,114<br />
2013-4-26,25,20,16,13,12,10,88,62,38,1024,1022,1019,19,9,3,23,8,,0.00,3,,90<br />
2013-4-27,24,20,16,14,12,9,82,62,41,1023,1021,1019,19,9,6,23,8,,0.00,2,,119<br />
2013-4-28,24,19,14,14,13,10,88,70,42,1023,1021,1019,19,8,3,21,8,,0.00,2,,130<br />
2013-4-29,25,21,16,15,14,13,88,65,37,1021,1019,1018,19,9,5,23,8,,0.00,4,,359<br />
2013-4-30,28,23,17,17,14,12,83,62,25,1021,1019,1017,19,8,5,16,6,,0.00,3,,61<br />
2013-5-1,24,21,18,17,16,15,88,73,51,1023,1021,1019,10,6,2,27,10,,0.00,3,,154<br />
2013-5-2,27,22,17,17,16,14,88,74,45,1022,1021,1019,10,5,2,19,10,,0.00,5,,130<br />
2013-5-3,28,23,18,17,14,11,88,60,25,1020,1018,1016,19,6,1,24,10,,0.00,6,,349<br />
2013-5-4,28,24,19,16,13,11,73,51,24,1019,1017,1015,19,10,5,24,10,,0.00,1,,324<br />
2013-5-5,26,22,19,18,16,14,83,70,51,1019,1017,1015,14,9,6,14,8,,0.00,5,Rain,175<br />
2013-5-6,20,16,12,16,11,8,88,69,46,1021,1018,1015,10,10,8,32,11,50,0.00,6,Rain,159<br />
2013-5-7,22,17,12,10,7,3,82,52,19,1021,1019,1017,19,15,7,34,11,47,2.03,,,320<br />
2013-5-8,18,16,12,11,8,5,82,59,30,1025,1022,1021,19,11,6,24,16,,0.00,2,Rain,156<br />
2013-5-9,23,17,11,11,8,1,88,67,13,1025,1023,1021,19,7,3,21,8,,0.00,6,,94<br />
2013-5-10,23,18,12,14,11,8,88,72,26,1026,1024,1022,19,6,3,19,10,,0.00,5,,105<br />
2013-5-11,25,20,14,14,12,8,88,69,23,1025,1023,1021,19,7,3,21,10,,0.00,5,,95<br />
2013-5-12,25,20,15,14,11,8,82,57,23,1023,1021,1019,19,11,7,16,8,,0.00,,,23<br />
2013-5-13,26,21,16,14,11,7,82,56,30,1023,1021,1019,19,10,4,14,6,,0.00,1,,18<br />
2013-5-14,27,21,16,13,12,11,77,55,28,1022,1020,1018,19,11,6,24,6,42,0.00,3,,7<br />
2013-5-15,28,23,18,14,13,12,73,53,27,1021,1019,1017,19,16,10,26,8,,0.00,2,,359<br />
2013-5-16,26,22,19,18,15,13,88,64,39,1023,1020,1018,19,12,7,26,10,,0.00,6,,219<br />
2013-5-17,18,16,14,15,13,12,88,82,70,1026,1025,1023,19,9,4,27,21,,0.00,8,Rain,152<br />
2013-5-18,20,17,14,15,13,13,88,76,62,1027,1025,1024,19,9,6,16,13,,0.00,8,,127<br />
2013-5-19,21,19,17,15,14,14,83,75,58,1025,1023,1022,19,9,3,14,11,,0.00,7,,103<br />
2013-5-20,26,21,17,16,15,14,83,66,51,1022,1019,1017,19,10,4,14,8,,0.00,5,Rain,313<br />
2013-5-21,23,21,18,16,15,13,88,73,50,1019,1017,1016,19,10,3,16,10,,0.00,6,Rain,169<br />
2013-5-22,22,19,16,15,14,13,88,75,53,1019,1017,1016,19,9,5,14,8,,10.92,7,Rain,146<br />
2013-5-23,18,17,15,15,13,12,88,81,74,1021,1019,1016,19,9,4,21,10,,0.00,7,Rain,159<br />
2013-5-24,17,15,13,13,12,11,88,79,70,1022,1020,1018,19,11,8,23,10,,0.00,7,,137<br />
2013-5-25,21,17,13,12,11,9,88,72,46,1024,1022,1020,19,11,10,23,10,,0.00,4,,133<br />
2013-5-26,22,18,14,13,11,7,88,69,27,1024,1022,1020,19,12,10,19,11,,0.00,3,,108<br />
2013-5-27,26,20,14,16,13,11,82,73,51,1025,1019,1017,19,10,5,16,8,,0.00,5,,118<br />
2013-5-28,17,16,14,14,13,12,88,81,70,1017,1015,1013,19,11,8,26,8,,0.25,4,Rain,344<br />
2013-5-29,19,17,14,14,13,13,94,76,62,1018,1014,1012,19,11,7,37,19,52,6.10,4,Rain-Thunderstorm,330<br />
2013-5-30,20,18,14,15,13,10,88,78,61,1021,1017,1014,19,10,3,26,14,,0.00,7,Rain,317<br />
2013-5-31,21,17,14,14,13,10,94,80,56,1024,1021,1020,10,8,2,16,10,,0.00,6,,112<br />
2013-6-1,26,20,15,14,13,13,88,67,35,1022,1020,1017,19,8,3,19,10,,0.00,5,,30<br />
2013-6-2,19,18,16,15,13,1,88,75,36,1021,1019,1016,19,11,1,27,8,,12.95,7,Rain,330<br />
2013-6-3,18,16,13,15,13,11,88,83,74,1024,1022,1019,19,10,3,19,8,,2.03,7,Rain,163<br />
2013-6-4,21,16,11,13,11,9,88,72,41,1025,1023,1022,19,9,6,14,8,,0.00,4,,129<br />
2013-6-5,23,19,14,13,11,4,88,63,21,1024,1022,1020,19,8,5,13,8,,0.00,6,,34<br />
2013-6-6,25,19,14,13,11,9,88,60,27,1023,1022,1020,19,12,6,27,8,47,0.00,3,,333<br />
2013-6-7,24,19,14,15,12,6,88,64,23,1025,1023,1022,19,7,4,37,8,32,0.00,5,,42<br />
2013-6-8,23,19,16,14,13,9,88,71,38,1028,1026,1024,19,6,2,21,8,,0.00,6,,129<br />
2013-6-9,24,20,16,15,13,8,88,71,25,1026,1024,1022,19,7,3,21,11,,0.00,6,,109<br />
2013-6-10,24,20,16,14,12,8,88,63,34,1024,1022,1021,19,7,4,14,10,,0.00,4,,60<br />
2013-6-11,23,20,17,16,14,12,88,69,50,1024,1023,1021,19,7,2,16,8,,1.02,5,Rain,77<br />
2013-6-12,24,21,17,16,15,13,88,77,43,1024,1023,1022,19,6,3,21,8,,0.25,6,Rain-Thunderstorm,122<br />
2013-6-13,23,19,16,15,14,14,94,77,53,1023,1022,1021,9,5,2,19,8,,0.00,6,,123<br />
2013-6-14,23,19,14,14,12,6,88,69,22,1022,1020,1018,19,5,2,23,8,,0.00,4,,155<br />
2013-6-15,18,16,13,13,12,10,88,76,54,1022,1021,1020,19,7,1,16,11,,0.00,6,,149<br />
2013-6-16,22,18,14,15,14,13,83,75,52,1021,1019,1016,10,7,3,14,10,,14.99,6,,94<br />
2013-6-17,19,18,16,15,14,13,88,76,56,1021,1018,1015,19,10,2,32,16,45,0.25,6,Rain-Thunderstorm,312<br />
2013-6-18,22,18,14,14,12,10,88,73,36,1023,1021,1020,19,7,3,14,8,,0.00,5,,117<br />
2013-6-19,26,20,14,15,13,9,88,71,34,1021,1020,1018,10,6,3,21,10,,0.00,6,,60<br />
2013-6-20,22,19,16,16,14,13,88,80,64,1022,1020,1018,6,3,0,14,6,,0.00,6,Fog-Rain,137<br />
2013-6-21,24,20,17,15,13,11,88,62,38,1018,1014,1012,19,9,3,39,14,61,0.00,5,,6<br />
2013-6-22,23,19,14,15,9,0,78,54,13,1022,1017,1012,19,12,10,26,19,42,0.00,5,,299<br />
2013-6-23,18,16,13,12,11,9,82,73,49,1025,1024,1021,19,10,5,21,11,,0.00,7,Rain,129<br />
2013-6-24,18,17,15,14,13,12,88,84,73,1025,1023,1022,14,7,1,21,11,,28.96,7,Rain,117<br />
2013-6-25,18,17,15,15,14,13,94,86,74,1022,1021,1020,19,7,5,16,8,,17.02,8,Rain,62<br />
2013-6-26,19,18,16,16,14,1,94,80,34,1022,1020,1018,19,8,3,16,8,27,2.03,8,Rain-Thunderstorm,297<br />
2013-6-27,21,19,16,15,14,14,88,78,61,1023,1021,1020,19,9,3,11,6,,0.00,7,Rain,273<br />
2013-6-28,24,20,17,16,15,13,88,76,41,1021,1019,1017,19,5,2,14,8,,0.00,6,,148<br />
2013-6-29,27,21,16,18,15,13,94,71,35,1018,1016,1014,19,7,2,34,13,50,4.06,6,Rain-Thunderstorm,351<br />
2013-6-30,18,17,16,17,14,1,88,82,32,1021,1019,1016,19,8,4,16,11,,0.00,8,Rain,168<br />
2013-7-1,17,16,13,15,13,1,88,83,36,1024,1022,1020,19,8,2,21,13,,13.97,6,Rain-Thunderstorm,174<br />
2013-7-2,16,14,13,12,12,11,94,82,69,1026,1024,1023,11,7,1,23,14,,0.00,8,Rain,152<br />
2013-7-3,21,18,14,14,12,10,82,71,44,1027,1025,1024,19,11,9,21,13,,0.00,7,,88<br />
2013-7-4,22,18,14,14,12,9,88,73,34,1029,1027,1025,19,7,2,14,11,,0.00,6,,73<br />
2013-7-5,26,20,14,13,11,8,88,60,23,1028,1025,1023,19,12,5,14,8,,0.00,1,,69<br />
2013-7-6,26,20,15,13,10,6,77,54,19,1024,1022,1020,19,11,5,16,8,39,0.00,2,,2<br />
2013-7-7,26,20,14,12,10,8,77,55,32,1023,1021,1020,19,17,10,19,8,,0.00,1,,327<br />
2013-7-8,18,17,14,15,13,12,88,81,68,1028,1025,1022,19,7,0,26,11,,0.00,7,Fog-Rain,174<br />
2013-7-9,16,16,14,14,13,11,88,82,74,1029,1028,1026,19,8,3,23,14,,0.00,7,,140<br />
2013-7-10,22,18,14,13,11,10,82,71,50,1029,1027,1025,19,10,5,23,13,,0.00,6,,102<br />
2013-7-11,20,17,13,13,11,10,82,74,56,1027,1025,1024,19,8,3,23,13,,0.00,6,,96<br />
2013-7-12,23,18,13,11,8,5,77,56,29,1026,1024,1022,19,13,9,23,11,,0.00,2,,33<br />
2013-7-13,24,20,15,12,11,10,77,57,33,1024,1022,1021,19,11,7,26,8,,0.00,4,,22<br />
2013-7-14,25,20,15,13,12,9,88,61,27,1022,1021,1019,19,9,5,21,8,32,0.00,5,,345<br />
2013-7-15,24,20,14,14,12,9,88,68,38,1022,1020,1018,19,11,6,29,11,42,0.00,6,,263<br />
2013-7-16,22,17,13,12,11,8,88,76,33,1023,1022,1020,19,7,3,21,11,,0.00,7,Rain,159<br />
2013-7-17,24,18,12,12,9,4,88,61,21,1023,1021,1019,19,5,1,24,6,35,0.00,7,,1<br />
2013-7-18,26,19,13,10,8,6,72,46,18,1019,1017,1015,19,13,6,34,13,53,0.00,,,316<br />
2013-7-19,20,18,15,13,12,10,88,73,58,1020,1018,1016,19,8,3,23,8,39,4.06,7,Rain,137<br />
2013-7-20,26,20,14,16,14,13,88,66,39,1018,1014,1011,19,9,5,32,13,,7.11,4,,4<br />
2013-7-21,26,22,18,17,15,13,88,65,37,1017,1015,1012,19,10,3,34,19,53,3.05,5,Rain,328<br />
2013-7-22,23,18,13,16,14,11,88,82,65,1021,1018,1016,19,10,7,21,11,,0.76,7,Rain,163<br />
2013-7-23,10,8,6,11,7,4,88,85,79,1025,1022,1019,10,7,4,21,13,,0.76,8,Rain,163<br />
2013-7-24,9,7,6,7,4,1,93,79,65,1027,1025,1024,19,10,5,21,18,,7.11,8,Rain,153<br />
2013-7-25,11,9,8,7,7,6,93,83,71,1029,1026,1024,19,8,3,16,11,,0.76,8,Rain,216<br />
2013-7-26,13,11,9,10,9,7,88,82,71,1030,1029,1028,19,9,3,24,13,,0.51,8,Rain,179<br />
2013-7-27,18,15,12,10,9,7,88,76,49,1029,1026,1024,19,9,5,23,11,,0.00,7,,126<br />
2013-7-28,21,15,9,11,7,2,93,66,19,1025,1023,1021,19,7,2,14,6,,0.00,5,,25<br />
2013-7-29,20,14,9,9,5,-2,87,58,16,1027,1025,1024,19,11,7,21,6,,0.00,,,164<br />
2013-7-30,23,16,9,11,6,-5,88,63,7,1027,1025,1023,19,7,0,13,6,,0.00,5,Fog,88<br />
2013-7-31,26,19,12,11,7,0,82,52,10,1026,1024,1022,19,8,5,19,6,,0.00,,,26<br />
2013-8-1,27,20,13,10,7,4,77,45,15,1024,1022,1020,19,11,5,19,6,29,0.00,,,340<br />
2013-8-2,27,20,14,10,7,2,72,43,13,1023,1021,1019,19,11,6,21,8,,0.00,,,328<br />
2013-8-3,29,22,15,12,8,6,77,46,15,1022,1020,1018,19,14,8,16,8,32,0.00,,,333<br />
2013-8-4,28,21,14,12,8,4,88,47,14,1022,1019,1018,19,10,3,32,11,50,0.00,1,,309<br />
2013-8-5,21,17,14,13,13,12,88,78,60,1025,1023,1022,10,6,2,23,14,,0.00,6,,134<br />
2013-8-6,25,19,14,14,12,11,94,74,44,1025,1024,1022,14,6,1,37,10,61,0.00,5,,78<br />
2013-8-7,24,19,14,13,11,7,82,57,24,1024,1021,1018,19,11,6,16,8,,0.00,,,87<br />
2013-8-8,27,22,17,14,9,6,73,44,18,1019,1018,1016,19,19,19,21,13,34,0.00,,,5<br />
2013-8-9,28,23,18,12,9,7,64,43,26,1021,1019,1017,19,19,19,23,8,,0.00,,,7<br />
2013-8-10,27,22,18,12,9,7,64,43,18,1019,1016,1014,19,12,4,35,13,53,0.00,2,,356<br />
2013-8-11,16,13,9,9,5,0,82,61,33,1021,1019,1017,19,11,10,37,19,40,0.00,2,,238<br />
2013-8-12,25,17,9,8,6,5,82,53,26,1020,1018,1015,19,11,5,32,10,55,0.00,,,3<br />
2013-8-13,26,21,16,13,11,8,77,53,32,1021,1019,1016,19,11,5,14,6,,0.00,,,42<br />
